timestamp,solar_power,temperature,battery_level
2025-11-17T07:26:23.408459,381.27,25.88,77.95
2025-11-17T07:26:23.408459,392.78,35.68,82.72
2025-11-17T07:26:23.408459,238.83,29.93,76.58
2025-11-17T07:41:57.914389,876.58,42.76,33.28
2025-11-17T07:42:00.800440,598.54,26.79,75.78
2025-11-17T07:42:03.811668,244.37,45.78,83.22
2025-11-17T07:42:06.809689,654.55,42.84,37.4
2025-11-17T07:42:09.802235,719.91,41.68,85.25
2025-11-17T07:42:12.806647,859.4,35.57,89.92
2025-11-17T07:42:15.809859,272.7,35.8,43.43
2025-11-17T07:42:18.811872,372.77,32.59,81.13
2025-11-17T07:42:19.292842,266.25,35.19,70.68
2025-11-17T07:42:21.327774,404.55,39.23,89.89
2025-11-17T07:42:21.803795,641.66,27.6,44.12
2025-11-17T07:42:23.351269,390.04,44.13,52.87
2025-11-17T07:42:24.805039,544.76,36.44,35.96
2025-11-17T07:42:25.368287,697.28,25.77,87.08
2025-11-17T07:42:26.830904,577.41,46.88,42.04
2025-11-17T07:42:27.395868,651.35,45.41,92.42
2025-11-17T07:42:29.418084,826.38,45.01,55.42
2025-11-17T07:42:31.437028,303.18,27.41,55.28
2025-11-17T07:42:33.462338,881.35,35.67,76.66
2025-11-17T07:42:35.486518,238.37,47.58,69.17
2025-11-17T07:42:37.508178,312.51,45.63,39.82
2025-11-17T07:45:02.538145,632.79,27.72,39.98
2025-11-17T07:45:04.573302,390.68,27.29,34.45
2025-11-17T07:45:06.592837,297.83,30.19,75.0
2025-11-17T07:45:08.627306,580.88,28.34,71.08
2025-11-17T07:45:10.642528,640.26,32.93,78.31
2025-11-17T07:45:12.660067,549.25,27.13,76.53
2025-11-17T07:45:14.675871,841.87,48.07,54.94
2025-11-17T07:45:16.683562,673.76,35.86,58.73
2025-11-17T07:45:18.799468,374.56,34.58,68.19
2025-11-17T07:45:21.812333,602.43,39.04,79.31
2025-11-17T07:45:24.799018,732.58,46.02,32.27
2025-11-17T07:45:27.806371,323.05,31.75,44.22
2025-11-17T07:45:30.806709,604.29,43.36,80.34
2025-11-17T07:45:33.803106,515.36,37.58,55.08
2025-11-17T07:45:36.808507,367.72,30.29,65.66
2025-11-17T07:45:39.957455,372.25,25.89,83.7
2025-11-17T07:45:42.800197,202.0,37.32,90.86
2025-11-17T07:45:45.803073,285.29,35.49,71.3
2025-11-17T07:45:48.813572,836.74,29.46,30.07
2025-11-17T07:45:51.799836,767.61,38.37,76.64
2025-11-17T07:45:54.799475,873.81,28.57,85.91
2025-11-17T07:45:57.804824,302.86,41.71,46.62
2025-11-17T07:46:00.817084,520.42,46.11,82.87
2025-11-17T07:46:03.800174,529.36,34.46,84.85
2025-11-17T07:46:06.796903,585.35,46.2,92.4
2025-11-17T07:46:09.800886,541.44,38.41,62.39
2025-11-17T07:46:12.812157,781.16,42.75,83.01
2025-11-17T07:46:15.803455,857.07,25.46,86.77
2025-11-17T07:46:18.799751,832.9,27.58,60.86
2025-11-17T07:46:21.802762,234.54,38.37,91.46
2025-11-17T07:46:24.809614,238.62,37.78,70.59
2025-11-17T07:46:27.804088,400.17,36.91,73.96
2025-11-17T07:46:30.805783,842.33,35.1,45.12
2025-11-17T07:46:33.800065,232.78,36.46,65.95
2025-11-17T07:46:36.801367,413.91,30.63,53.17
2025-11-17T07:46:39.811645,807.84,35.79,45.98
2025-11-17T07:46:42.799658,745.42,40.31,49.87
2025-11-17T07:46:45.803781,405.43,40.84,70.25
2025-11-17T07:46:48.811144,880.8,34.38,77.44
2025-11-17T07:46:51.811205,653.48,34.11,75.0
2025-11-17T07:46:54.795560,306.64,25.75,80.92
2025-11-17T07:46:57.805378,824.83,44.25,73.67
2025-11-17T07:47:00.805399,509.43,39.11,63.05
2025-11-17T07:47:03.804982,248.96,45.77,42.33
2025-11-17T07:47:06.796835,327.79,48.57,81.3
2025-11-17T07:47:09.808634,610.11,41.86,74.39
2025-11-17T07:47:12.801660,200.37,32.12,66.3
2025-11-17T07:47:15.800337,518.0,49.99,54.07
2025-11-17T07:47:18.796638,637.9,33.8,66.41
2025-11-17T07:47:21.807703,320.52,29.15,47.34
2025-11-17T07:47:24.812388,283.06,38.87,92.08
2025-11-17T07:47:27.811233,485.56,40.89,84.46
2025-11-17T07:47:30.803987,282.65,35.84,49.01
2025-11-17T07:47:33.809511,815.02,48.73,86.6
2025-11-17T07:47:36.797986,324.86,28.64,74.34
2025-11-17T07:47:39.801599,376.92,45.17,59.92
2025-11-17T07:47:42.802204,885.41,28.95,60.77
2025-11-17T07:47:45.797209,514.16,47.77,64.07
2025-11-17T07:47:48.816830,228.9,26.65,73.59
2025-11-17T07:47:51.811374,401.95,31.97,36.01
2025-11-17T07:47:54.796940,266.35,47.21,41.05
2025-11-17T07:47:57.813275,579.46,45.02,66.82
2025-11-17T07:48:00.810360,479.11,34.82,32.77
2025-11-17T07:48:03.804945,568.63,41.11,38.22
2025-11-17T07:48:06.801138,835.01,33.95,45.31
2025-11-17T07:48:09.804630,441.91,46.56,45.34
2025-11-17T07:48:12.801787,532.61,28.71,71.56
2025-11-17T07:48:15.799200,336.04,49.35,49.17
2025-11-17T07:48:18.806962,879.47,39.17,72.93
2025-11-17T07:48:21.808691,231.56,35.89,78.1
2025-11-17T07:48:24.804029,604.55,45.75,74.58
2025-11-17T07:48:27.806584,638.46,33.52,58.8
2025-11-17T07:48:30.809344,511.29,27.64,79.76
2025-11-17T07:48:33.804711,568.76,48.96,70.29
2025-11-17T07:48:36.810469,255.1,47.09,30.89
2025-11-17T07:48:39.802329,880.39,47.2,93.97
2025-11-17T07:48:42.800824,345.84,25.61,53.33
2025-11-17T07:48:45.810276,846.54,42.87,48.39
2025-11-17T07:48:48.801646,621.56,28.26,36.55
2025-11-17T07:48:51.799969,285.24,47.19,88.89
2025-11-17T07:48:54.804957,468.47,39.66,38.5
2025-11-17T07:48:57.801375,881.21,40.78,33.84
2025-11-17T07:49:00.810472,558.86,30.58,89.51
2025-11-17T07:49:03.803061,849.61,46.13,37.28
2025-11-17T07:49:06.808578,832.33,41.26,75.93
2025-11-17T07:49:09.800557,869.38,34.15,36.36
2025-11-17T07:49:12.804346,373.01,40.29,44.49
2025-11-17T07:49:15.805514,707.16,30.65,82.95
2025-11-17T07:49:18.805300,235.86,30.31,93.48
2025-11-17T07:49:21.800630,420.41,34.03,33.14
2025-11-17T07:49:24.803486,707.78,47.91,63.65
2025-11-17T07:49:27.805275,245.41,32.86,63.94
2025-11-17T07:49:30.815645,819.75,43.95,66.44
2025-11-17T07:49:33.808166,270.85,36.68,93.81
2025-11-17T07:49:36.801432,537.0,26.08,83.65
2025-11-17T07:49:39.802337,380.08,45.25,54.61
2025-11-17T07:49:42.802259,529.93,49.37,39.95
2025-11-17T07:49:45.807334,857.49,26.97,76.17
2025-11-17T07:49:48.802085,246.02,39.6,91.07
2025-11-17T07:49:51.800244,515.08,34.77,72.23
2025-11-17T07:49:54.805061,454.69,41.57,31.22
2025-11-17T07:49:57.800708,494.66,27.74,81.96
2025-11-17T07:50:00.800214,606.93,29.38,62.65
2025-11-17T07:50:03.800901,572.44,45.32,86.81
2025-11-17T07:50:06.808794,226.75,44.87,33.38
2025-11-17T07:50:09.804869,374.33,28.58,88.77
2025-11-17T07:50:12.805047,298.41,39.85,77.71
2025-11-17T07:50:15.804907,490.71,41.24,71.21
2025-11-17T07:50:18.802294,201.77,35.72,54.57
2025-11-17T07:50:21.805317,236.49,48.7,58.25
2025-11-17T07:50:24.813472,451.32,34.68,41.58
2025-11-17T07:50:27.799942,762.79,45.02,68.84
2025-11-17T07:50:30.805114,607.15,41.57,52.18
2025-11-17T07:50:33.802044,735.54,48.66,76.02
2025-11-17T07:50:36.805892,241.52,29.89,55.39
2025-11-17T07:50:39.800070,669.4,48.86,89.72
2025-11-17T07:50:42.800735,510.53,32.66,34.43
2025-11-17T07:50:45.801896,638.02,40.59,82.17
2025-11-17T07:50:48.812777,606.13,28.98,58.58
2025-11-17T07:50:51.801038,363.36,49.51,49.86
2025-11-17T07:50:54.803632,724.52,26.26,33.6
2025-11-17T07:50:57.799866,770.88,45.27,31.47
2025-11-17T07:51:00.803347,440.46,41.37,55.23
2025-11-17T07:51:03.808184,615.86,30.72,59.95
2025-11-17T07:51:20.584319,821.95,40.05,43.07
2025-11-17T07:51:22.613608,208.17,38.78,52.67
2025-11-17T07:51:24.828158,777.08,34.14,57.62
2025-11-17T07:51:27.812872,744.56,42.17,33.25
2025-11-17T07:51:30.808665,706.84,26.63,58.2
2025-11-17T07:51:33.808318,787.53,30.7,90.5
2025-11-17T07:51:36.807510,576.44,46.98,63.18
2025-11-17T07:51:39.804468,259.47,48.1,34.98
2025-11-17T07:51:42.802291,252.44,33.4,34.09
2025-11-17T07:51:45.810687,881.0,36.46,94.64
2025-11-17T07:51:48.808146,561.98,31.35,39.5
2025-11-17T07:51:51.800982,208.68,32.41,35.96
2025-11-17T07:51:54.803402,685.2,32.79,54.09
2025-11-17T07:51:57.812219,632.02,36.6,79.58
2025-11-17T07:52:00.809344,487.69,26.32,94.64
2025-11-17T07:52:03.806437,366.35,49.86,76.55
2025-11-17T07:52:06.808564,357.41,44.85,66.44
2025-11-17T07:52:09.821265,704.92,42.45,32.29
2025-11-17T07:52:13.345843,751.73,47.83,77.25
2025-11-17T07:52:15.799066,389.16,38.78,91.72
2025-11-17T07:52:18.803424,688.11,43.84,61.96
2025-11-17T07:52:21.816530,897.95,25.2,70.03
2025-11-17T07:52:24.811135,835.2,34.2,41.89
2025-11-17T07:52:27.819885,573.03,41.64,34.15
2025-11-17T07:52:30.810408,615.63,35.67,85.82
2025-11-17T07:52:33.803164,617.31,35.72,72.43
2025-11-17T07:52:36.811261,542.36,25.1,70.23
2025-11-17T07:52:39.808237,593.95,46.91,57.75
2025-11-17T07:52:42.808543,399.86,41.35,37.54
2025-11-17T07:52:45.800272,654.03,44.37,32.22
2025-11-17T07:52:48.809142,588.69,44.81,84.58
2025-11-17T07:52:51.802162,890.01,31.78,31.87
2025-11-17T07:52:54.800394,775.78,47.15,87.21
2025-11-17T07:52:57.811148,796.6,33.14,50.71
2025-11-17T07:53:00.806507,344.91,43.28,71.91
2025-11-17T07:53:03.801429,589.59,38.3,87.64
2025-11-17T07:53:06.804727,886.62,30.39,84.1
2025-11-17T07:53:09.799918,506.91,29.8,60.89
2025-11-17T07:53:12.811467,784.94,27.84,52.14
2025-11-17T07:53:15.803246,682.69,48.8,52.76
2025-11-17T07:53:18.800151,490.65,35.9,44.76
2025-11-17T07:53:21.805109,781.34,46.69,59.56
2025-11-17T07:53:24.809925,833.72,32.05,48.66
2025-11-17T07:53:27.798352,230.2,45.35,39.72
2025-11-17T07:53:30.811054,602.57,38.48,38.11
2025-11-17T07:53:33.806656,882.47,35.81,43.25
2025-11-17T07:53:36.800869,261.47,49.11,31.55
2025-11-17T07:53:39.800123,246.75,31.46,80.52
2025-11-17T07:53:42.812950,879.87,29.96,30.02
2025-11-17T07:53:45.810620,307.51,47.36,35.45
2025-11-17T07:53:48.800326,670.32,46.79,39.02
2025-11-17T07:53:51.809453,808.64,37.67,77.12
2025-11-17T07:53:54.812122,731.63,35.15,37.33
2025-11-17T07:53:57.807892,441.13,25.88,43.08
2025-11-17T07:54:00.797985,860.41,47.09,92.62
2025-11-17T07:54:03.804252,843.77,28.5,71.08
2025-11-17T07:54:06.809186,261.74,48.73,73.98
2025-11-17T07:54:09.802661,588.91,47.84,66.93
2025-11-17T07:54:12.812895,246.69,42.39,35.84
2025-11-17T07:54:15.795735,412.5,44.85,32.38
2025-11-17T07:54:18.806833,762.14,49.28,60.98
2025-11-17T07:54:21.801359,326.53,31.88,32.92
2025-11-17T07:54:24.801144,475.11,45.12,74.6
2025-11-17T07:54:27.811320,655.57,26.54,89.66
2025-11-17T07:54:30.812975,762.91,42.43,63.34
2025-11-17T07:54:33.805360,384.32,25.73,72.89
2025-11-17T07:54:36.803632,414.43,37.49,65.69
2025-11-17T07:54:39.811946,298.96,28.23,94.06
2025-11-17T07:54:42.800165,620.02,48.33,81.07
2025-11-17T07:54:45.804587,654.79,29.34,83.9
2025-11-17T07:54:48.797038,760.1,49.67,38.7
2025-11-17T07:54:51.798164,557.67,26.27,64.37
2025-11-17T07:54:54.795981,745.18,30.37,34.83
2025-11-17T07:54:57.801286,654.96,42.29,63.98
2025-11-17T07:55:00.804486,277.19,39.45,50.6
2025-11-17T07:55:03.826959,667.03,42.92,88.59
2025-11-17T07:55:06.798610,273.54,39.12,42.45
2025-11-17T07:55:09.811235,591.94,38.02,57.47
2025-11-17T07:55:12.801005,245.25,34.52,86.46
2025-11-17T07:55:15.798378,694.38,48.52,41.08
2025-11-17T07:55:18.802087,306.03,41.83,91.75
2025-11-17T07:55:21.804044,862.39,27.95,72.47
2025-11-17T07:55:24.814091,277.97,42.5,89.89
2025-11-17T07:55:27.804739,465.28,48.32,84.8
2025-11-17T07:55:30.805504,273.8,30.99,31.12
2025-11-17T07:55:33.811547,330.58,32.9,42.69
2025-11-17T07:55:36.810474,626.31,46.9,87.5
2025-11-17T07:55:39.806492,227.47,35.88,52.66
2025-11-17T07:55:42.811242,633.79,38.29,63.67
2025-11-17T07:55:45.812354,376.64,47.95,74.66
2025-11-17T07:55:48.802982,261.38,35.21,57.5
2025-11-17T07:55:51.801149,296.78,40.17,68.47
2025-11-17T07:55:54.806053,408.69,40.5,46.17
2025-11-17T07:55:57.804326,348.51,25.96,90.42
2025-11-17T07:56:00.812839,756.7,39.24,75.17
2025-11-17T07:56:03.802111,265.57,31.25,57.56
2025-11-17T07:56:06.813539,290.39,31.61,53.71
2025-11-17T07:56:09.811317,488.51,27.06,76.33
2025-11-17T07:57:10.079798,778.62,41.26,83.35
2025-11-17T07:57:12.104886,212.66,48.68,34.38
2025-11-17T07:57:14.117457,658.1,32.27,36.34
2025-11-17T07:57:16.145766,227.73,28.93,66.42
2025-11-17T07:57:18.151304,763.28,48.75,87.17
2025-11-17T07:57:20.173326,515.76,38.96,33.28
2025-11-17T07:57:22.189654,313.82,34.98,55.7
2025-11-17T07:57:24.203793,831.41,29.7,63.4
2025-11-17T07:57:26.221984,591.19,44.28,65.45
2025-11-17T07:57:28.235160,280.56,39.15,76.67
2025-11-17T07:57:30.136652,284.35,45.43,69.03
2025-11-17T07:57:30.810848,413.07,36.95,64.99
2025-11-17T07:57:32.819980,720.43,45.84,35.25
2025-11-17T07:57:35.798971,498.68,25.51,68.38
2025-11-17T07:57:38.812322,791.18,28.94,85.64
2025-11-17T07:57:41.802861,580.53,47.0,34.13
2025-11-17T07:57:44.805845,227.67,34.66,75.48
2025-11-17T07:57:47.802916,604.78,44.34,64.33
2025-11-17T07:57:50.811399,746.43,32.06,57.65
2025-11-17T07:57:53.811071,696.35,36.05,60.99
2025-11-17T07:57:56.804900,327.33,49.01,47.11
2025-11-17T07:57:59.802702,475.96,31.85,81.96
2025-11-17T07:58:02.805501,274.47,26.4,45.93
2025-11-17T07:58:05.811876,822.22,36.17,76.07
2025-11-17T07:58:08.798519,657.21,36.78,70.5
2025-11-17T07:58:11.803557,365.61,38.07,43.83
2025-11-17T07:58:14.809400,730.58,25.9,86.21
2025-11-17T07:58:17.809599,419.75,28.04,55.39
2025-11-17T07:58:20.800107,244.28,40.92,67.68
2025-11-17T07:58:23.799376,243.81,33.1,84.7
2025-11-17T07:58:26.795167,621.09,32.7,55.32
2025-11-17T07:58:29.800465,242.01,46.62,84.22
2025-11-17T07:58:32.803243,543.46,29.63,48.09
2025-11-17T07:58:35.802919,304.95,25.48,82.88
2025-11-17T07:58:38.807664,848.72,30.39,71.52
2025-11-17T07:58:41.812706,779.6,49.8,45.34
2025-11-17T07:58:44.809359,895.05,42.23,64.13
2025-11-17T07:58:47.808086,844.03,39.59,40.39
2025-11-17T07:58:50.811932,833.06,34.73,83.82
2025-11-17T07:58:53.808119,733.12,38.92,63.63
2025-11-17T07:58:56.800821,831.13,26.26,34.51
2025-11-17T07:58:59.812898,378.44,26.17,55.74
2025-11-17T07:59:02.797355,527.82,27.02,60.76
2025-11-17T07:59:05.811214,460.9,42.72,30.35
2025-11-17T07:59:08.804007,429.4,38.26,87.43
2025-11-17T07:59:11.804372,634.66,34.12,84.11
2025-11-17T07:59:14.797426,207.36,35.7,89.76
2025-11-17T07:59:17.811152,657.63,49.11,52.51
2025-11-17T07:59:20.803286,411.33,39.51,62.01
2025-11-17T07:59:23.802421,529.49,29.53,43.3
2025-11-17T07:59:26.812053,530.39,37.8,61.83
2025-11-17T07:59:29.812821,299.72,34.25,81.43
2025-11-17T07:59:32.801041,694.71,41.44,69.18
2025-11-17T07:59:35.801560,428.99,25.82,66.51
2025-11-17T07:59:37.813393,807.41,42.32,63.06
2025-11-17T07:59:39.826460,601.94,47.0,60.16
2025-11-17T07:59:41.836657,466.75,49.56,34.56
2025-11-17T07:59:43.858782,813.08,35.06,42.22
2025-11-17T07:59:45.896517,865.02,25.78,37.99
2025-11-17T07:59:47.916635,686.25,39.67,43.13
2025-11-17T07:59:49.940855,674.18,36.79,42.61
2025-11-17T07:59:51.955675,593.66,35.47,35.07
2025-11-17T07:59:53.979788,691.32,36.06,76.38
2025-11-17T07:59:56.003488,822.5,28.37,80.13
2025-11-17T07:59:58.020252,269.11,49.99,90.01
2025-11-17T08:00:00.808446,372.81,45.88,56.56
2025-11-17T08:00:03.802250,722.72,30.71,41.78
2025-11-17T08:00:06.808549,404.9,38.96,48.7
2025-11-17T08:00:09.804954,297.11,30.42,86.59
2025-11-17T08:00:12.808954,704.8,45.23,58.57
2025-11-17T08:00:14.822411,315.8,46.38,47.14
2025-11-17T08:00:17.812149,640.17,33.61,79.2
2025-11-17T08:00:19.940870,732.01,33.5,91.2
2025-11-17T08:00:21.977738,631.0,46.93,47.63
2025-11-17T08:00:24.001481,608.15,28.31,48.31
2025-11-17T08:00:26.040389,564.15,26.46,85.57
2025-11-17T08:00:28.804286,472.58,43.73,49.05
2025-11-17T08:00:31.802055,273.39,37.0,42.05
2025-11-17T08:00:34.811872,516.92,26.15,90.65
2025-11-17T08:00:37.807046,249.19,29.08,51.77
2025-11-17T08:00:40.804674,731.64,41.41,68.2
2025-11-17T08:00:43.814891,484.87,36.3,66.67
2025-11-17T08:00:46.802980,352.16,44.07,66.1
2025-11-17T08:00:49.803265,283.32,36.84,80.27
2025-11-17T08:00:52.808201,431.6,42.05,51.43
2025-11-17T08:00:55.807569,454.52,35.66,92.65
2025-11-17T08:00:58.811913,449.2,49.85,33.14
2025-11-17T08:01:01.802582,882.07,46.97,32.66
2025-11-17T08:01:04.801287,525.33,35.08,47.14
2025-11-17T08:01:07.811673,868.82,31.34,52.58
2025-11-17T08:01:10.804947,377.75,44.03,91.25
2025-11-17T08:01:13.812707,291.85,34.42,68.92
2025-11-17T08:01:16.808501,635.76,31.23,53.33
2025-11-17T08:01:19.803713,348.32,32.54,45.64
2025-11-17T08:01:22.812579,237.66,41.88,49.87
2025-11-17T08:01:25.809109,392.69,32.36,91.77
2025-11-17T08:01:28.810617,560.23,47.65,77.87
2025-11-17T08:01:31.808858,325.22,40.47,86.02
2025-11-17T08:01:34.808843,665.99,49.03,53.86
2025-11-17T08:01:37.802497,836.86,40.38,32.71
2025-11-17T08:01:40.803111,793.48,43.96,36.96
2025-11-17T08:01:43.805840,425.99,29.74,43.07
2025-11-17T08:01:46.812138,839.86,37.2,94.76
2025-11-17T08:01:49.813019,879.58,26.55,68.65
2025-11-17T08:01:52.799993,829.06,44.74,74.88
2025-11-17T08:01:55.801492,855.69,29.42,88.49
2025-11-17T08:01:58.809599,530.35,45.38,86.08
2025-11-17T08:02:01.803246,840.37,26.95,87.1
2025-11-17T08:02:04.805927,666.02,45.32,65.49
2025-11-17T08:02:07.817986,303.3,26.56,55.24
2025-11-17T08:02:10.800027,718.79,34.24,39.32
2025-11-17T08:02:13.801177,459.79,36.21,69.62
2025-11-17T08:02:16.810455,518.45,42.7,52.75
2025-11-17T08:02:19.811319,242.12,37.98,83.64
2025-11-17T08:02:22.805330,861.31,48.1,63.73
2025-11-17T08:02:25.817862,620.41,38.87,52.64
2025-11-17T08:02:28.814207,564.07,47.76,72.3
2025-11-17T08:02:31.811278,744.51,44.04,79.35
2025-11-17T08:11:57.262663,852.09,29.49,45.35
2025-11-17T08:11:59.309010,888.07,45.29,76.41
2025-11-17T08:12:01.328067,478.42,42.22,72.11
2025-11-17T08:12:03.362423,607.07,29.04,62.3
2025-11-17T08:12:05.393342,206.15,27.99,60.61
2025-11-17T08:12:07.415672,880.59,45.84,52.29
2025-11-17T08:12:09.435707,496.06,26.45,50.88
2025-11-17T08:12:11.463456,555.16,30.13,77.27
2025-11-17T08:12:13.477654,411.95,25.27,37.92
2025-11-17T08:12:15.491304,414.71,40.59,94.5
2025-11-17T08:12:17.516728,204.14,43.21,65.65
2025-11-17T08:12:19.541786,592.7,42.78,66.13
2025-11-17T08:12:21.566235,631.97,27.4,65.74
2025-11-17T08:12:23.581456,621.2,31.25,68.74
2025-11-17T08:12:25.817846,616.95,44.56,33.07
2025-11-17T08:12:28.811234,250.09,36.81,80.4
2025-11-17T08:12:31.814224,461.71,44.41,92.09
2025-11-17T08:12:34.811099,564.29,30.8,89.09
2025-11-17T08:12:37.810492,892.36,35.07,54.31
2025-11-17T08:12:40.804577,528.46,43.06,30.5
2025-11-17T08:12:43.805268,442.86,26.98,62.27
2025-11-17T08:12:46.817460,344.05,42.83,70.71
2025-11-17T08:12:49.810913,790.38,25.4,93.18
2025-11-17T08:12:52.810259,395.58,46.04,82.58
2025-11-17T08:12:55.805136,718.58,28.91,64.17
2025-11-17T08:12:58.810237,226.33,27.75,54.91
2025-11-17T08:13:01.813379,585.1,31.42,78.04
2025-11-17T08:13:04.804601,502.11,32.66,70.3
2025-11-17T08:13:07.811107,545.45,28.92,86.25
2025-11-17T08:13:10.807174,347.94,43.83,37.42
2025-11-17T08:13:13.809612,634.44,38.53,81.03
2025-11-17T08:13:16.806299,763.89,41.67,53.44
2025-11-17T08:13:19.808401,775.62,43.44,40.86
2025-11-17T08:13:22.806286,698.1,29.06,84.9
2025-11-17T08:13:25.888961,517.44,29.31,88.66
2025-11-17T08:13:28.818065,697.88,25.86,59.42
2025-11-17T08:13:31.802214,512.32,37.07,48.98
2025-11-17T08:13:34.807550,511.7,28.64,77.82
2025-11-17T08:13:37.803329,855.98,32.44,79.38
2025-11-17T08:13:40.813304,212.95,38.25,94.0
2025-11-17T08:13:43.805282,627.2,31.28,87.45
2025-11-17T08:13:46.808442,587.79,32.04,63.2
2025-11-17T08:13:49.806433,581.4,30.57,55.41
2025-11-17T08:13:52.813052,747.27,40.65,56.91
2025-11-17T08:13:55.801371,892.87,41.43,69.53
2025-11-17T08:13:58.812641,378.03,41.19,34.3
2025-11-17T08:14:01.800812,535.71,31.0,50.87
2025-11-17T08:14:04.805323,212.81,44.22,50.59
2025-11-17T08:14:07.808869,879.21,45.42,77.11
2025-11-17T08:14:10.812481,709.75,36.46,54.45
2025-11-17T08:14:13.812342,561.09,43.53,41.26
2025-11-17T08:14:16.808680,230.96,42.24,38.13
2025-11-17T08:14:19.805927,676.83,32.63,52.84
2025-11-17T08:14:22.802639,465.22,39.53,78.68
2025-11-17T08:14:25.808307,633.26,25.01,92.82
2025-11-17T08:14:28.802565,523.66,42.5,72.45
2025-11-17T08:14:31.801932,659.4,30.05,38.35
2025-11-17T08:14:34.813484,435.0,38.33,33.23
2025-11-17T08:14:37.809528,266.84,41.77,62.98
2025-11-17T08:14:40.803264,802.14,39.97,86.43
2025-11-17T08:14:43.812033,511.95,35.2,68.09
2025-11-17T08:14:46.807714,427.98,40.72,52.36
2025-11-17T08:14:49.803964,241.03,30.14,73.11
2025-11-17T08:14:52.811800,393.88,37.84,65.28
2025-11-17T08:14:55.813215,897.68,30.21,38.49
2025-11-17T08:14:58.810597,606.81,44.17,53.98
2025-11-17T08:15:01.799922,532.18,42.66,54.31
2025-11-17T08:15:04.806422,459.78,29.04,54.05
2025-11-17T08:15:07.803817,694.84,28.69,43.09
2025-11-17T08:15:10.811805,599.53,31.62,44.19
2025-11-17T08:15:13.807730,580.62,37.2,59.13
2025-11-17T08:15:16.810048,234.08,26.26,45.71
2025-11-17T08:15:19.794706,495.84,32.59,64.2
2025-11-17T08:15:22.809153,507.98,41.13,71.46
2025-11-17T08:15:25.803758,474.64,41.31,83.57
2025-11-17T08:15:28.799166,753.62,49.87,79.79
2025-11-17T08:15:31.800806,347.48,45.75,59.09
2025-11-17T08:15:34.799249,636.88,32.82,30.24
2025-11-17T08:15:37.801406,414.08,44.25,30.46
2025-11-17T08:15:40.804015,426.73,34.75,53.46
2025-11-17T08:15:43.805085,835.52,39.09,81.89
2025-11-17T08:15:46.800628,635.39,26.84,44.42
2025-11-17T08:15:49.811686,379.21,49.64,72.82
2025-11-17T08:15:52.807605,662.43,34.33,84.75
2025-11-17T08:15:55.803534,391.53,49.76,56.8
2025-11-17T08:15:58.807518,782.66,33.42,36.44
2025-11-17T08:16:01.801437,742.18,27.39,87.85
2025-11-17T08:16:04.813050,370.95,44.43,92.68
2025-11-17T08:16:07.800928,859.19,33.81,72.32
2025-11-17T08:16:10.805158,670.99,42.85,49.4
2025-11-17T08:16:13.821107,641.66,26.65,39.22
2025-11-17T08:16:16.800656,245.54,33.01,62.37
2025-11-17T08:16:19.805849,656.79,45.8,40.31
2025-11-17T08:16:22.797066,816.55,32.4,83.51
2025-11-17T08:16:25.801880,535.21,37.55,82.29
2025-11-17T08:16:28.809421,232.04,41.66,40.74
2025-11-17T08:16:31.811942,743.67,35.68,75.24
2025-11-17T08:16:34.813460,333.14,31.76,69.04
2025-11-17T08:16:37.807033,422.4,49.68,78.21
2025-11-17T08:16:40.806028,554.76,32.8,36.35
2025-11-17T08:16:43.813027,790.38,25.79,69.55
2025-11-17T08:16:46.801451,857.02,35.22,50.64
2025-11-17T08:16:49.814737,741.0,35.99,66.66
2025-11-17T08:16:52.805826,311.79,32.95,70.54
2025-11-17T08:16:55.814366,456.56,34.05,41.17
2025-11-17T08:16:58.809995,295.74,26.98,61.63
2025-11-17T08:17:01.800041,449.38,35.85,37.73
2025-11-17T08:17:04.813282,750.9,46.19,94.61
2025-11-17T08:17:07.800988,533.04,39.88,78.87
2025-11-17T08:17:10.820837,247.56,48.77,87.39
2025-11-17T08:17:13.800144,233.07,32.15,94.31
2025-11-17T08:17:16.800456,653.37,26.56,82.1
2025-11-17T08:17:19.814889,303.79,41.43,76.95
2025-11-17T08:17:22.805918,719.15,26.46,94.18
2025-11-17T08:17:25.812743,447.24,37.73,43.42
2025-11-17T08:17:28.811092,462.44,31.3,46.57
2025-11-17T08:17:31.812642,538.5,35.56,84.24
2025-11-17T08:17:34.813173,404.26,47.17,41.32
2025-11-17T08:42:19.307674,657.94,29.61,94.17
2025-11-17T08:42:21.416130,790.41,25.91,44.02
2025-11-17T08:42:23.438697,486.81,49.02,79.24
2025-11-17T08:42:25.465347,370.34,28.36,55.82
2025-11-17T08:42:27.483971,515.01,34.89,31.51
2025-11-17T08:42:29.516023,444.99,39.26,86.9
2025-11-17T08:42:31.539227,367.89,41.36,46.67
2025-11-17T08:42:33.565417,472.52,49.19,62.17
2025-11-17T08:42:35.587976,863.47,36.69,48.21
2025-11-17T08:42:37.617593,651.65,31.98,49.45
2025-11-17T08:42:39.649711,411.97,29.03,88.13
2025-11-17T08:42:41.678058,889.36,31.56,91.59
2025-11-17T08:42:43.716811,734.4,27.22,40.23
2025-11-17T08:42:45.744530,271.85,28.38,65.25
2025-11-17T08:42:47.765540,707.15,36.07,51.58
2025-11-17T08:42:49.783328,382.7,27.4,70.81
2025-11-17T08:42:51.798681,218.86,39.16,61.67
